VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,09/01/2021 10:08:00 AM,09/01/2021 10:12:00 AM,,,159,159,,0.33,14.55,2.75,0,0,0,,0.3,17.6,,,
2,09/01/2021 10:08:00 AM,09/01/2021 10:17:00 AM,,,166,152,,0.88,14.94,5.5,0,0,0,,0.3,20.74,,,
2,09/01/2021 10:08:00 AM,09/01/2021 10:43:00 AM,,,216,137,,17.79,33.51,2.75,0,0,6.55,,0.3,43.11,,,
2,09/01/2021 10:09:00 AM,09/01/2021 10:47:00 AM,,,197,174,,16.98,48.72,1.35,0,0,6.55,,0.3,56.92,,,
2,09/01/2021 10:09:00 AM,09/01/2021 10:27:00 AM,,,197,124,,3.08,19.01,2.75,0,0,0,,0.3,22.06,,,
2,09/01/2021 10:09:00 AM,09/01/2021 10:22:00 AM,,,10,216,,2.62,24.86,2.75,0,0,0,,0.3,27.91,,,
2,09/01/2021 10:09:00 AM,09/01/2021 10:21:00 AM,,,166,75,,2.1,15.71,0,0,3.56,0,,0.3,19.57,,,
2,09/01/2021 10:09:09 AM,09/01/2021 10:41:18 AM,N,1,95,229,1,7.59,27,0,0.5,3,0,,0.3,33.55,1,1,2.75
2,09/01/2021 10:10:00 AM,09/01/2021 10:36:00 AM,,,174,242,,4.54,20.8,2.75,0,0,0,,0.3,23.85,,,
2,09/01/2021 10:10:00 AM,09/01/2021 10:25:00 AM,,,215,121,,2.44,21.57,2.75,0,0,0,,0.3,24.62,,,
2,09/01/2021 10:10:00 AM,09/01/2021 10:21:00 AM,,,185,51,,4.62,25.95,2.75,0,0,0,,0.3,29,,,
2,09/01/2021 10:10:26 AM,09/01/2021 10:18:54 AM,N,1,75,42,1,3.31,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,09/01/2021 10:10:37 AM,09/01/2021 10:41:18 AM,N,1,166,143,1,3.43,20.5,0,0.5,6.01,0,,0.3,30.06,1,1,2.75
1,09/01/2021 10:11:52 AM,09/01/2021 10:35:15 AM,N,1,42,238,1,0,11.2,0,0.5,0,0,,0.3,12,1,1,0
2,09/01/2021 10:12:01 AM,09/01/2021 10:29:39 AM,N,1,42,142,2,3.57,14,0,0.5,1,0,,0.3,18.55,1,1,2.75
2,09/01/2021 10:12:01 AM,09/01/2021 10:24:52 AM,N,1,51,185,1,3.13,12,0,0.5,3.84,0,,0.3,16.64,1,1,0
2,09/01/2021 10:13:00 AM,09/01/2021 10:49:00 AM,,,61,137,,8.7,27.24,0,0,6.68,0,,0.3,36.97,,,
2,09/01/2021 10:13:00 AM,09/01/2021 10:25:00 AM,,,61,17,,1.59,20.06,2.75,0,0,0,,0.3,23.11,,,
2,09/01/2021 10:13:00 AM,09/01/2021 10:58:00 AM,,,117,205,,13.14,40.75,2.75,0,0,0,,0.3,43.8,,,
2,09/01/2021 10:14:00 AM,09/01/2021 10:35:00 AM,,,242,169,,3.03,23.43,2.75,0,0,0,,0.3,26.48,,,
2,09/01/2021 10:14:00 AM,09/01/2021 10:40:00 AM,,,61,80,,3.59,17.67,0,0,1,0,,0.3,18.97,,,
2,09/01/2021 10:14:00 AM,09/01/2021 11:07:00 AM,,,117,196,,0,45.39,2.75,0,0,0,,0.3,48.44,,,
2,09/01/2021 10:15:00 AM,09/01/2021 11:11:00 AM,,,205,141,,16.24,54.53,2.75,0,0,0,,0.3,57.58,,,
2,09/01/2021 10:15:00 AM,09/01/2021 10:24:00 AM,,,136,220,,1.76,19.56,2.75,0,0,0,,0.3,22.61,,,
2,09/01/2021 10:15:00 AM,09/01/2021 10:38:00 AM,,,35,17,,4.01,16.73,2.75,0,0,0,,0.3,19.78,,,
2,09/01/2021 10:15:25 AM,09/01/2021 10:26:08 AM,N,1,24,42,6,1.77,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
1,09/01/2021 10:15:41 AM,09/01/2021 10:23:00 AM,N,1,41,238,1,1.3,7,0,0.5,1.95,0,,0.3,9.75,1,1,0
2,09/01/2021 10:15:41 AM,09/01/2021 10:25:14 AM,N,1,41,42,2,1.35,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,09/01/2021 10:16:00 AM,09/01/2021 10:41:00 AM,,,166,20,,7.1,29.94,2.75,0,0,0,,0.3,32.99,,,
2,09/01/2021 10:16:04 AM,09/01/2021 10:34:36 AM,N,1,166,163,1,3.57,15,0,0.5,3.71,0,,0.3,22.26,1,1,2.75
2,09/01/2021 10:17:00 AM,09/01/2021 10:26:00 AM,,,20,213,,3.77,23.85,1.35,0,0,0,,0.3,25.5,,,
2,09/01/2021 10:17:00 AM,09/01/2021 10:35:00 AM,,,106,188,,2.9,21.64,2.75,0,0,0,,0.3,24.69,,,
2,09/01/2021 10:17:00 AM,09/01/2021 10:38:00 AM,,,70,47,,10.83,39.6,2.75,0,0,6.55,,0.3,49.2,,,
2,09/01/2021 10:17:14 AM,09/01/2021 10:32:37 AM,N,1,95,173,1,0,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,09/01/2021 10:18:00 AM,09/01/2021 10:34:00 AM,,,65,114,,3.68,14.8,0,0,0.18,0,,0.3,18.03,,,
2,09/01/2021 10:18:00 AM,09/01/2021 10:37:00 AM,,,159,236,,4.44,24.32,2.75,0,0,0,,0.3,27.37,,,
2,09/01/2021 10:18:00 AM,09/01/2021 10:29:00 AM,,,129,7,,1.98,22.45,2.75,0,0,0,,0.3,25.5,,,
2,09/01/2021 10:18:00 AM,09/01/2021 11:04:00 AM,,,210,261,,14.65,50.24,2.75,0,0,6.55,,0.3,59.84,,,
2,09/01/2021 10:19:00 AM,09/01/2021 10:35:00 AM,,,198,260,,5.19,21.17,0,0,2.15,0,,0.3,23.62,,,
2,09/01/2021 10:19:40 AM,09/01/2021 10:34:58 AM,N,1,75,166,1,1.67,11,0,0.5,2.36,0,,0.3,14.16,1,1,0
2,09/01/2021 10:19:56 AM,09/01/2021 10:26:57 AM,N,1,41,75,1,0.71,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,09/01/2021 10:19:57 AM,09/01/2021 10:42:53 AM,N,1,41,170,1,4.72,18.5,0,0.5,4.41,0,,0.3,26.46,1,1,2.75
2,09/01/2021 10:20:00 AM,09/01/2021 10:50:00 AM,,,179,139,,16.58,42.37,5.5,0,0,0,,0.3,48.17,,,
2,09/01/2021 10:21:00 AM,09/01/2021 10:46:00 AM,,,167,75,,3.75,15.73,0,0,3,0,,0.3,19.03,,,
2,09/01/2021 10:21:00 AM,09/01/2021 10:48:00 AM,,,202,92,,8.68,38.63,5.5,0,0,0,,0.3,44.43,,,
2,09/01/2021 10:21:00 AM,09/01/2021 10:39:00 AM,,,49,87,,3.54,14.59,0,0,3.86,0,,0.3,21.5,,,
2,09/01/2021 10:22:00 AM,09/01/2021 10:56:00 AM,,,61,193,,7.69,30.18,0,0,6.78,0,,0.3,37.26,,,
2,09/01/2021 10:22:23 AM,09/01/2021 10:39:58 AM,N,1,83,252,1,7.39,23.5,0,0.5,0,0,,0.3,24.3,2,1,0
2,09/01/2021 10:23:00 AM,09/01/2021 10:33:00 AM,,,130,135,,2.79,22.83,2.75,0,0,0,,0.3,25.88,,,
2,09/01/2021 10:23:00 AM,09/01/2021 10:37:00 AM,,,121,10,,4.56,18.82,5.5,0,0,0,,0.3,24.62,,,
2,09/01/2021 10:23:42 AM,09/01/2021 10:23:51 AM,N,5,130,130,1,0,20,0,0.5,0,0,,0.3,20.8,1,1,0
2,09/01/2021 10:24:00 AM,09/01/2021 10:50:00 AM,,,244,113,,9.03,38.15,0,0,0,0,,0.3,38.45,,,
2,09/01/2021 10:24:00 AM,09/01/2021 11:10:00 AM,,,82,113,,0,29.82,0,0,0,6.55,,0.3,36.67,,,
2,09/01/2021 10:24:09 AM,09/01/2021 10:42:50 AM,N,1,75,246,1,6.37,20.5,0,0.5,0,0,,0.3,24.05,2,1,2.75
2,09/01/2021 10:24:35 AM,09/01/2021 10:25:15 AM,N,1,41,74,1,0.14,-2.5,0,-0.5,0,0,,-0.3,-3.3,3,1,0
2,09/01/2021 10:24:35 AM,09/01/2021 10:25:15 AM,N,1,41,74,1,0.14,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,09/01/2021 10:25:00 AM,09/01/2021 10:42:00 AM,,,151,263,,2.76,20.46,2.75,0,0,0,,0.3,23.51,,,
2,09/01/2021 10:25:17 AM,09/01/2021 10:50:11 AM,N,1,196,170,1,7.27,24.5,0,0.5,6.92,6.55,,0.3,41.52,1,1,2.75
2,09/01/2021 10:25:40 AM,09/01/2021 10:31:08 AM,N,1,75,236,1,0.82,5.5,0,0.5,1.09,0,,0.3,10.14,1,1,2.75
2,09/01/2021 10:25:43 AM,09/01/2021 10:38:43 AM,N,1,75,143,1,2.63,11,0,0.5,1,0,,0.3,15.55,1,1,2.75
2,09/01/2021 10:26:00 AM,09/01/2021 10:34:00 AM,,,174,254,,1.44,13.88,2.75,0,0,0,,0.3,16.93,,,
2,09/01/2021 10:26:07 AM,09/01/2021 10:32:05 AM,N,1,134,192,1,3.15,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,09/01/2021 10:26:11 AM,09/02/2021 10:06:46 AM,N,1,74,263,1,1.94,9,0,0.5,0,0,,0.3,12.55,2,1,2.75
1,09/01/2021 10:26:31 AM,09/01/2021 10:35:02 AM,N,1,181,257,1,1.6,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,09/01/2021 10:27:00 AM,09/01/2021 10:31:00 AM,,,17,17,,0.35,16.73,2.75,0,0,0,,0.3,19.78,,,
2,09/01/2021 10:28:16 AM,09/01/2021 11:05:39 AM,N,1,65,76,1,6.4,27,0,0.5,0,0,,0.3,27.8,2,1,0
2,09/01/2021 10:28:51 AM,09/01/2021 10:30:33 AM,N,1,42,42,1,0.31,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,09/01/2021 10:29:00 AM,09/01/2021 10:51:00 AM,,,124,95,,4.09,24.66,2.75,0,0,0,,0.3,27.71,,,
2,09/01/2021 10:29:00 AM,09/01/2021 11:31:00 AM,,,169,85,,25.2,54.74,2.75,0,0,6.55,,0.3,64.34,,,
2,09/01/2021 10:29:00 AM,09/01/2021 11:11:00 AM,,,92,186,,14.73,41.71,0,0,8.41,6.55,,0.3,59.72,,,
2,09/01/2021 10:29:00 AM,09/01/2021 10:45:00 AM,,,39,39,,1.81,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 10:29:03 AM,09/01/2021 10:32:11 AM,N,1,75,236,1,0.59,4,0,0.5,0,0,,0.3,7.55,2,1,2.75
1,09/01/2021 10:29:26 AM,09/01/2021 10:35:40 AM,N,1,26,26,1,0.8,6,0,0.5,0,0,,0.3,6.8,3,1,0
2,09/01/2021 10:30:18 AM,09/01/2021 10:56:33 AM,N,1,168,254,1,9.66,30,0,0.5,0,0,,0.3,30.8,1,1,0
1,09/01/2021 10:31:05 AM,09/01/2021 10:54:00 AM,N,1,166,74,1,2.4,15.5,0,0.5,4.85,0,,0.3,21.15,1,1,0
2,09/01/2021 10:31:18 AM,09/01/2021 10:37:03 AM,N,1,166,74,1,0.78,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,09/01/2021 10:31:18 AM,09/01/2021 10:35:43 AM,N,1,74,74,1,0.62,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,09/01/2021 10:31:32 AM,09/01/2021 10:39:51 AM,N,1,75,75,1,1.38,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,09/01/2021 10:31:47 AM,09/01/2021 10:40:16 AM,N,1,75,74,2,1.51,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,09/01/2021 10:31:49 AM,09/01/2021 10:50:12 AM,N,1,41,213,6,6.86,21.5,0,0.5,0,0,,0.3,22.3,1,1,0
2,09/01/2021 10:32:00 AM,09/01/2021 10:56:00 AM,,,35,85,,3.37,21.37,2.75,0,0,0,,0.3,24.42,,,
2,09/01/2021 10:32:00 AM,09/01/2021 10:45:00 AM,,,166,41,,1.41,13.2,0,0,3,0,,0.3,16.5,,,
2,09/01/2021 10:32:00 AM,09/01/2021 11:25:00 AM,,,235,11,,6.94,62.84,2.75,0,0,6.55,,0.3,72.44,,,
2,09/01/2021 10:33:00 AM,09/01/2021 10:46:00 AM,,,188,61,,2.06,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 10:33:00 AM,09/01/2021 10:39:00 AM,,,165,165,,0.76,19.82,2.75,0,0,0,,0.3,22.87,,,
2,09/01/2021 10:33:01 AM,09/01/2021 10:49:19 AM,N,1,74,140,1,3.28,14,0,0.5,3.51,0,,0.3,21.06,1,1,2.75
2,09/01/2021 10:33:11 AM,09/01/2021 10:53:27 AM,N,1,116,90,1,7.3,23,0,0.5,0,0,,0.3,26.55,2,1,2.75
1,09/01/2021 10:33:14 AM,09/01/2021 10:46:19 AM,N,1,250,51,1,0,16.2,0,0.5,0,0,,0.3,17,1,1,0
2,09/01/2021 10:34:00 AM,09/01/2021 10:44:00 AM,,,183,213,,3.59,22.79,2.75,0,0,0,,0.3,25.84,,,
2,09/01/2021 10:35:00 AM,09/01/2021 10:45:00 AM,,,220,241,,1.56,12.88,2.75,0,0,0,,0.3,15.93,,,
2,09/01/2021 10:35:00 AM,09/01/2021 10:57:00 AM,,,198,17,,3.57,16.58,0,0,3.75,0,,0.3,20.63,,,
2,09/01/2021 10:35:00 AM,09/01/2021 10:47:00 AM,,,127,241,,2.34,19.46,2.75,0,0,0,,0.3,22.51,,,
2,09/01/2021 10:35:40 AM,09/01/2021 10:52:44 AM,N,1,236,141,1,2.1,12.5,0,0.5,3.21,0,,0.3,19.26,1,1,2.75
2,09/01/2021 10:36:29 AM,09/01/2021 10:46:03 AM,N,1,166,74,1,1.49,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,09/01/2021 10:36:29 AM,09/01/2021 11:06:05 AM,N,1,41,162,1,4.51,21,0,0.5,4.91,0,,0.3,29.46,1,1,2.75
2,09/01/2021 10:36:38 AM,09/01/2021 10:58:31 AM,N,1,166,237,1,3.38,16,0,0.5,1.99,0,,0.3,21.54,1,1,2.75
2,09/01/2021 10:36:46 AM,09/01/2021 11:04:27 AM,N,1,7,132,1,14.41,41,0,0.5,10.45,0,,0.3,52.25,1,1,0
2,09/01/2021 10:36:48 AM,09/01/2021 11:05:06 AM,N,1,75,75,2,3.94,19,0,0.5,4.51,0,,0.3,27.06,1,1,2.75
2,09/01/2021 10:36:58 AM,09/01/2021 10:52:02 AM,N,1,75,229,1,2.79,12.5,0,0.5,0,0,,0.3,16.05,2,1,2.75
2,09/01/2021 10:36:58 AM,09/01/2021 10:44:42 AM,N,1,82,129,1,1.12,7,0,0.5,0,0,,0.3,7.8,2,1,0
1,09/01/2021 10:37:02 AM,09/01/2021 10:47:03 AM,N,1,74,213,1,5.7,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,09/01/2021 10:38:00 AM,09/01/2021 10:49:00 AM,,,213,242,,4.05,22.79,2.75,0,0,0,,0.3,25.84,,,
2,09/01/2021 10:38:00 AM,09/01/2021 11:17:00 AM,,,177,14,,9.48,25.59,2.75,0,0,0,,0.3,28.64,,,
2,09/01/2021 10:38:00 AM,09/01/2021 10:59:00 AM,,,247,254,,6.82,23.21,2.75,0,0,0,,0.3,26.26,,,
2,09/01/2021 10:39:00 AM,09/01/2021 10:52:00 AM,,,49,106,,1.92,19.15,2.75,0,0,0,,0.3,22.2,,,
2,09/01/2021 10:39:09 AM,09/01/2021 11:02:37 AM,N,1,75,107,1,5.82,21,0,0.5,4.91,0,,0.3,29.46,1,1,2.75
1,09/01/2021 10:39:38 AM,09/01/2021 11:15:17 AM,N,1,74,41,1,2.9,21.5,0,0.5,0,0,,0.3,22.3,2,1,0
2,09/01/2021 10:39:50 AM,09/01/2021 11:05:03 AM,N,1,244,141,5,7.05,24,0,0.5,0,0,,0.3,27.55,2,1,2.75
2,09/01/2021 10:40:00 AM,09/01/2021 11:11:00 AM,,,42,127,,4.74,18.35,0,0,4.13,0,,0.3,22.78,,,
2,09/01/2021 10:40:00 AM,09/01/2021 11:15:00 AM,,,67,77,,15.08,36.67,2.75,0,0,0,,0.3,39.72,,,
2,09/01/2021 10:41:00 AM,09/01/2021 11:03:00 AM,,,159,235,,2.99,18.52,2.75,0,0,0,,0.3,21.57,,,
2,09/01/2021 10:41:00 AM,09/01/2021 11:14:00 AM,,,225,53,,12.57,45.2,2.75,0,0,0,,0.3,48.25,,,
1,09/01/2021 10:41:01 AM,09/01/2021 10:44:15 AM,,,159,159,,0,3.2,0,0.5,0,0,,0.3,6,,,
2,09/01/2021 10:41:25 AM,09/01/2021 11:02:09 AM,N,1,41,142,5,3.31,15.5,0,0.5,0,0,,0.3,19.05,2,1,2.75
2,09/01/2021 10:41:26 AM,09/01/2021 10:53:58 AM,N,1,75,166,1,2,10,0,0.5,1.25,0,,0.3,12.05,1,1,0
2,09/01/2021 10:42:00 AM,09/01/2021 10:56:00 AM,,,181,189,,1.83,19.15,2.75,0,0,0,,0.3,22.2,,,
2,09/01/2021 10:42:00 AM,09/01/2021 10:56:00 AM,,,17,25,,1.9,19.15,2.75,0,0,0,,0.3,22.2,,,
2,09/01/2021 10:42:00 AM,09/01/2021 10:59:00 AM,,,179,140,,3.32,16.53,0,0,4.29,0,,0.3,23.87,,,
2,09/01/2021 10:42:00 AM,09/01/2021 11:01:00 AM,,,60,69,,2.41,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 10:42:16 AM,09/01/2021 10:46:13 AM,N,1,74,75,1,0.97,5,0,0.5,1.74,0,,0.3,7.54,1,1,0
2,09/01/2021 10:42:26 AM,09/01/2021 10:49:47 AM,N,1,74,43,1,1.28,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,09/01/2021 10:42:48 AM,09/01/2021 10:53:51 AM,N,1,74,42,1,1.96,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,09/01/2021 10:43:00 AM,09/01/2021 10:47:00 AM,,,14,67,,1.18,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 10:43:00 AM,09/01/2021 11:10:00 AM,,,216,131,,4.14,32.81,2.75,0,0,0,,0.3,35.86,,,
2,09/01/2021 10:43:09 AM,09/01/2021 10:58:08 AM,N,1,74,236,1,2.11,11.5,0,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,09/01/2021 10:44:00 AM,09/01/2021 10:58:00 AM,,,95,28,,2.74,21.26,2.75,0,0,0,,0.3,24.31,,,
2,09/01/2021 10:44:41 AM,09/01/2021 11:00:21 AM,N,1,74,238,1,2.83,12.5,0,0.5,3.21,0,,0.3,19.26,1,1,2.75
2,09/01/2021 10:44:51 AM,09/01/2021 10:48:25 AM,N,1,74,42,1,0.36,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,09/01/2021 10:45:00 AM,09/01/2021 10:54:00 AM,,,47,247,,1.03,14.55,2.75,0,0,0,,0.3,17.6,,,
2,09/01/2021 10:45:00 AM,09/01/2021 11:20:00 AM,,,35,228,,0,25.59,2.75,0,0,0,,0.3,28.64,,,
2,09/01/2021 10:45:00 AM,09/01/2021 11:06:00 AM,,,215,191,,4.97,25.92,2.75,0,0,0,,0.3,28.97,,,
2,09/01/2021 10:45:19 AM,09/01/2021 11:13:07 AM,N,1,244,247,2,2.84,19,0,0.5,0,0,,0.3,19.8,1,1,0
2,09/01/2021 10:45:30 AM,09/01/2021 10:45:32 AM,N,1,264,264,1,0,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,09/01/2021 10:46:00 AM,09/01/2021 11:03:00 AM,,,74,75,,3.41,25.95,2.75,0,0,0,,0.3,29,,,
2,09/01/2021 10:46:20 AM,09/01/2021 11:07:57 AM,N,1,75,244,1,5.61,20.5,0,0.5,0,0,,0.3,21.3,2,1,0
2,09/01/2021 10:46:27 AM,09/01/2021 11:41:47 AM,N,1,197,244,1,17.27,54.5,0,0.5,0,6.55,,0.3,61.85,1,1,0
2,09/01/2021 10:47:20 AM,09/01/2021 11:05:58 AM,N,1,74,244,1,4.89,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
2,09/01/2021 10:47:47 AM,09/01/2021 10:52:20 AM,N,1,95,95,1,0.62,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,09/01/2021 10:48:00 AM,09/01/2021 11:13:00 AM,,,181,225,,3.86,19.15,2.75,0,0,0,,0.3,22.2,,,
2,09/01/2021 10:48:01 AM,09/01/2021 11:01:23 AM,N,1,236,143,5,2.37,11,0,0.5,3.64,0,,0.3,18.19,1,1,2.75
2,09/01/2021 10:49:14 AM,09/01/2021 10:56:42 AM,N,1,166,116,1,1.06,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
1,09/01/2021 10:49:15 AM,09/01/2021 11:11:50 AM,N,1,35,225,1,3.4,16,0,0.5,0,0,,0.3,16.8,2,1,0
2,09/01/2021 10:50:00 AM,09/01/2021 11:06:00 AM,,,165,133,,2.63,19.93,2.75,0,0,0,,0.3,22.98,,,
2,09/01/2021 10:50:00 AM,09/01/2021 11:06:00 AM,,,60,247,,0,21.26,2.75,0,0,0,,0.3,24.31,,,
2,09/01/2021 10:50:00 AM,09/01/2021 11:37:00 AM,,,228,196,,14.15,46.55,2.75,0,0,0,,0.3,49.6,,,
2,09/01/2021 10:50:10 AM,09/02/2021 10:48:25 AM,N,1,74,168,1,1.09,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,09/01/2021 10:50:12 AM,09/01/2021 10:54:10 AM,N,1,74,74,1,0.69,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,09/01/2021 10:51:00 AM,09/01/2021 10:53:00 AM,,,196,95,,0.13,19.4,2.75,0,0,0,,0.3,22.45,,,
2,09/01/2021 10:51:00 AM,09/01/2021 11:16:00 AM,,,189,91,,5.62,26.27,2.75,0,0,0,,0.3,29.32,,,
2,09/01/2021 10:52:24 AM,09/01/2021 11:12:27 AM,N,1,74,78,1,5.26,19.5,0,0.5,0,0,,0.3,20.3,2,1,0
2,09/01/2021 10:53:00 AM,09/01/2021 10:57:00 AM,,,179,7,,0.88,15.45,2.75,0,0,0,,0.3,18.5,,,
2,09/01/2021 10:53:00 AM,09/01/2021 11:29:00 AM,,,33,177,,5.89,23.68,0,0,0,0,,0.3,23.98,,,
2,09/01/2021 10:54:28 AM,09/01/2021 11:05:53 AM,N,1,42,24,1,1.64,9.5,0,0.5,0,0,,0.3,10.3,1,1,0
2,09/01/2021 10:55:00 AM,09/01/2021 11:15:00 AM,,,243,239,,6.31,22.79,0,0,8.52,0,,0.3,34.36,,,
2,09/01/2021 10:55:00 AM,09/01/2021 11:36:00 AM,,,136,205,,20.82,58.45,5.5,0,0,6.55,,0.3,70.8,,,
2,09/01/2021 10:55:43 AM,09/01/2021 11:10:55 AM,N,1,95,260,1,7.47,22,0,0.5,5.7,0,,0.3,28.5,1,1,0
2,09/01/2021 10:56:00 AM,09/01/2021 11:19:00 AM,,,82,159,,8.77,26.28,2.75,0,0,6.55,,0.3,35.88,,,
2,09/01/2021 10:56:00 AM,09/01/2021 10:59:00 AM,,,133,89,,0.55,11.95,2.75,0,0,0,,0.3,15,,,
2,09/01/2021 10:56:00 AM,09/01/2021 11:03:00 AM,,,71,91,,1.37,17.94,2.75,0,0,0,,0.3,20.99,,,
2,09/01/2021 10:56:09 AM,09/01/2021 11:07:28 AM,N,1,43,237,2,1.37,8.5,0,0.5,3.62,0,,0.3,15.67,1,1,2.75
2,09/01/2021 10:56:13 AM,09/01/2021 11:07:53 AM,N,1,74,166,1,1.56,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 10:56:41 AM,09/01/2021 11:09:13 AM,N,1,166,238,1,1.98,10,0,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,09/01/2021 10:56:52 AM,09/01/2021 11:12:39 AM,N,1,41,41,1,2.32,12.5,0,0.5,2.66,0,,0.3,15.96,1,1,0
2,09/01/2021 10:57:00 AM,09/01/2021 11:20:00 AM,,,95,218,,8.39,29.56,2.75,0,0,0,,0.3,32.61,,,
2,09/01/2021 10:57:00 AM,09/01/2021 11:26:00 AM,,,146,93,,6.45,24.4,0,0,5.49,0,,0.3,30.19,,,
2,09/01/2021 10:57:00 AM,09/01/2021 11:18:00 AM,,,159,3,,0.01,43.45,2.75,0,0,0,,0.3,46.5,,,
2,09/01/2021 10:57:00 AM,09/01/2021 11:10:00 AM,,,75,237,,1.63,17.5,2.75,0,0,0,,0.3,20.55,,,
2,09/01/2021 10:57:48 AM,09/01/2021 11:08:09 AM,N,1,25,97,1,1.86,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
1,09/01/2021 10:58:46 AM,09/01/2021 11:07:46 AM,N,1,41,236,1,1.5,8,0,0.5,2.2,0,,0.3,11,1,1,0
1,09/01/2021 10:58:48 AM,09/01/2021 11:09:56 AM,N,1,74,152,1,1.6,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,09/01/2021 10:58:57 AM,09/01/2021 11:30:55 AM,N,1,42,162,2,4.56,21.5,0,0.5,4,0,,0.3,29.05,1,1,2.75
2,09/01/2021 10:59:00 AM,09/01/2021 11:54:00 AM,,,117,80,,15.58,51.8,2.75,0,0,2.45,,0.3,57.3,,,
2,09/01/2021 10:59:07 AM,09/01/2021 11:05:49 AM,N,1,129,260,1,1.17,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,09/01/2021 10:59:13 AM,09/01/2021 11:19:01 AM,N,1,166,167,1,3.49,15.5,0,0.5,0,0,,0.3,16.3,2,1,0
2,09/01/2021 11:01:00 AM,09/01/2021 11:24:00 AM,,,188,39,,4.55,23.83,2.75,0,0,0,,0.3,26.88,,,
2,09/01/2021 11:01:00 AM,09/01/2021 11:40:00 AM,,,55,215,,17.21,71.85,2.75,0,0,6.55,,0.3,81.45,,,
2,09/01/2021 11:01:12 AM,09/01/2021 11:24:55 AM,N,1,152,238,1,3.5,16.5,0,0.5,0,0,,0.3,17.3,2,1,0
2,09/01/2021 11:01:26 AM,09/01/2021 11:02:06 AM,N,1,41,41,1,0.06,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
1,09/01/2021 11:01:32 AM,09/01/2021 11:13:35 AM,N,1,247,244,1,2.1,10.5,0.5,0.5,2.35,0,,0.3,14.15,1,1,0
2,09/01/2021 11:02:00 AM,09/01/2021 11:20:00 AM,,,123,133,,2.58,18.95,2.75,0,0,0,,0.3,22,,,
2,09/01/2021 11:02:00 AM,09/01/2021 11:25:00 AM,,,242,159,,4.11,30.02,0,0,0,0,,0.3,30.32,,,
2,09/01/2021 11:02:00 AM,09/01/2021 11:25:00 AM,,,51,18,,7.48,24.62,2.75,0,0,0,,0.3,27.67,,,
2,09/01/2021 11:02:21 AM,09/01/2021 11:43:40 AM,N,1,265,135,2,11.4,38.5,0,0.5,0,0,,0.3,39.3,1,1,0
2,09/01/2021 11:02:36 AM,09/01/2021 11:14:16 AM,N,1,7,129,1,2.78,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,09/01/2021 11:02:42 AM,09/01/2021 11:07:55 AM,N,1,244,243,1,1.13,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
1,09/01/2021 11:02:57 AM,09/01/2021 11:47:40 AM,N,1,22,170,1,0,30.2,0,0.5,0,0,,0.3,31,1,1,0
2,09/01/2021 11:03:12 AM,09/01/2021 11:43:54 AM,N,1,173,230,1,6.96,29,0,0.5,0,0,,0.3,32.55,2,1,2.75
